timestamp_ms,mag_x_ut,mag_y_ut,mag_z_ut
27182,37.5061,-19.8486,-10.7117
27192,37.2986,-19.2932,-9.8755
27202,37.1399,-19.0430,-8.8745
27212,36.9446,-18.8477,-8.3313
27222,36.7737,-19.0002,-7.5806
27232,36.4807,-19.0002,-6.9702
27242,36.3647,-18.7439,-6.3232
27252,36.0779,-18.6218,-5.3345
27262,35.8398,-18.6096,-4.1382
27272,35.6079,-18.7744,-3.0762
27282,35.2112,-18.2251,-2.2522
27292,34.8938,-18.0908,-1.1841
27302,34.4910,-17.8650,-0.0916
27312,34.0393,-17.6575,0.4395
27322,33.7463,-16.9189,1.4648
27332,33.2703,-16.1621,2.0081
27342,32.8674,-15.2893,2.4292
27352,32.3547,-14.5874,3.4363
27362,31.9580,-13.7512,3.9429
27372,31.3293,-12.9272,4.9622
27382,30.7495,-12.0605,5.6152
27392,30.2368,-11.1084,6.2012
27402,29.1382,-9.8999,7.6660
27412,28.6987,-9.4727,8.2458
27422,28.3752,-8.9722,8.2886
27432,28.0518,-8.8135,8.9294
27442,27.9907,-8.6426,9.1187
27452,27.9541,-8.7830,9.6802
27462,27.7344,-9.0393,9.9609
27472,27.4231,-9.5337,10.3943
27482,27.3560,-10.3271,11.6760
27492,27.1912,-11.1450,11.8225
27502,27.1606,-12.1094,12.6648
27512,27.0020,-13.1287,12.9639
27522,27.1545,-14.3127,13.1165
27532,27.3682,-15.5029,13.6536
27542,27.2766,-16.8762,13.5620
27552,27.3438,-18.0908,14.2273
27562,27.1729,-19.1223,14.7583
27572,26.9836,-20.2332,15.0208
27582,26.7761,-20.9473,15.1123
27592,26.5198,-21.8628,15.6799
27602,26.3428,-22.6746,16.1865
27612,25.9277,-23.4009,16.2292
27622,25.3967,-24.3835,17.1692
27632,24.7131,-25.0854,17.4011
27642,24.1333,-25.7690,18.2983
27652,23.4436,-26.6174,18.8599
27662,22.6196,-27.2034,19.2566
27672,21.6797,-27.6428,20.1843
27682,20.5444,-27.8992,21.0815
27692,19.0918,-27.9419,22.2778
27702,17.6025,-27.9724,23.3337
27712,15.9363,-27.5574,24.3469
27722,13.9709,-27.1912,25.6897
27732,12.0056,-26.2390,26.5869
27742,10.0647,-25.6165,27.6611
27752,8.1482,-24.5667,28.3691
27762,6.3049,-23.5657,29.3457
27772,4.7913,-22.1558,29.6814
27782,3.2837,-20.3918,30.3040
27792,1.8005,-18.5974,30.6580
27802,0.4761,-16.7969,30.8350
27812,-0.9277,-14.8621,30.6824
27822,-2.0081,-12.8540,30.5115
27832,-3.0212,-10.8582,30.5481
27842,-4.1199,-8.7280,30.2856
27852,-4.9744,-6.8359,29.8096
27862,-6.8970,-2.8748,28.4424
27872,-7.8979,-1.6296,28.0334
27882,-8.6487,-0.2014,27.6550
27892,-9.4666,0.8789,27.3865
27902,-10.0830,1.9958,26.4526
27912,-10.7056,2.8992,26.0193
27922,-10.7361,3.6621,25.5493
27932,-11.2549,4.0283,25.5920
27942,-11.8591,4.4800,25.3845
27952,-12.5427,4.8706,24.6216
27962,-13.1531,4.8767,24.9268
27972,-13.8733,5.1331,24.7131
27982,-14.6484,4.8096,24.7681
27992,-15.3198,4.8767,24.8230
28002,-16.0217,4.7607,24.9207
28012,-17.1448,4.1504,25.0305
28022,-18.1274,3.9917,24.8596
28032,-18.9575,3.9001,24.9084
28042,-19.9707,4.1748,24.8047
28052,-20.8618,4.5471,23.8892
28062,-21.7102,4.8340,23.5962
28072,-22.1863,6.0181,22.8577
28082,-22.5830,6.9763,21.9604
28147,-25.4089,14.0625,14.6301
28157,-25.7812,14.3860,14.2273
28167,-26.2207,14.6973,13.5681
28177,-26.5747,14.8071,13.1409
28187,-26.9653,15.0146,12.6709
28197,-27.9114,14.1785,13.3240
28207,-28.9551,12.9883,13.9038
28217,-29.9316,12.0361,14.4897
28227,-30.8289,10.8643,15.2344
28237,-31.6284,10.2173,15.2527
28247,-32.2571,9.4360,15.6677
28257,-32.8064,9.1248,15.5029
28267,-33.3069,9.0271,15.1184
28277,-33.8684,8.9172,14.6484
28287,-34.4727,8.7952,14.6484
28297,-35.2112,8.4473,14.4653
28307,-35.9314,8.3313,13.9343
28317,-36.4319,7.5928,14.1541
28327,-37.1338,6.9946,14.1357
28337,-37.5610,6.1035,14.3188
28347,-38.1165,5.0354,14.7705
28357,-38.3728,4.3335,15.1001
28367,-38.8428,3.2288,15.7898
28377,-39.4714,2.2766,15.6555
28387,-39.9536,1.3306,15.6982
28397,-40.5090,0.7935,15.6372
28407,-41.2170,0.2075,15.4663
28417,-41.9739,-0.4517,15.3564
28427,-42.6636,-0.5981,14.9170
28437,-43.3960,-0.8545,14.1113
28447,-44.0369,-1.0681,13.4583
28457,-44.6106,-1.5625,13.1531
28467,-45.4712,-2.3010,12.5183
28477,-46.0815,-2.7405,12.1094
28487,-46.5393,-3.8208,11.9507
28497,-47.1802,-4.3152,11.2244
28507,-47.9004,-5.0720,11.1633
28517,-48.4192,-5.6885,10.4187
28527,-48.8647,-5.8350,9.7412
28537,-49.2676,-6.1951,9.7046
28547,-49.7131,-6.3965,8.7830
28557,-50.1648,-6.8115,8.5144
28567,-51.3062,-7.7148,6.9153
28577,-51.9714,-8.6975,6.3416
28587,-52.6733,-9.2529,5.5664
28597,-53.1677,-10.1624,4.7913
28607,-53.7170,-10.7849,3.9124
28617,-54.2542,-11.4502,3.2471
28627,-54.7485,-12.0361,2.1973
28637,-55.1208,-12.9517,1.5442
28647,-55.5725,-13.8062,0.7568
28657,-55.9753,-14.3494,-0.1404
28667,-56.3416,-15.1550,-0.6592
28677,-56.6528,-15.8386,-1.9897
28687,-56.9519,-16.6382,-2.0691
28697,-57.2998,-17.7979,-2.8015
28707,-57.4646,-18.9758,-3.4973
28717,-57.5562,-20.1355,-3.5156
28727,-57.8369,-21.1304,-4.5105
28737,-57.7148,-22.4976,-4.4556
28747,-57.9102,-23.6938,-5.2002
28757,-57.9651,-24.6094,-5.7739
28767,-58.0322,-25.8545,-6.3782
28777,-58.0017,-27.1423,-6.5491
28787,-58.0627,-28.4119,-6.9031
28797,-57.8125,-30.0842,-7.3425
28807,-57.5134,-32.1167,-7.6782
28817,-57.2449,-34.0759,-8.8379
28827,-56.8115,-36.6150,-10.1379
28837,-56.1707,-39.3311,-11.3037
28847,-55.1880,-42.0959,-12.6709
28857,-54.1870,-44.7144,-14.7156
28867,-52.8809,-47.5830,-16.8274
28877,-51.2695,-50.4456,-19.1833
28887,-49.4202,-53.1677,-21.5759
28897,-47.1741,-55.8289,-23.7366
28907,-45.0439,-58.0627,-25.9583
28917,-42.6697,-60.0037,-27.9480
28927,-40.5212,-61.6577,-29.8706
28937,-38.4705,-63.1104,-31.1890
28947,-36.3525,-64.5264,-32.5195
28957,-34.4238,-65.5212,-33.6487
28967,-31.9153,-66.5222,-34.9976
28977,-29.8279,-67.3462,-36.0962
28987,-27.2461,-68.3167,-37.5305
28997,-24.8047,-68.9392,-38.7451
29007,-22.1252,-69.3359,-40.2954
29017,-19.5312,-69.5801,-41.3879
29027,-14.4043,-69.6533,-43.4448
29037,-11.9324,-69.5557,-44.5374
29047,-9.4116,-69.4397,-45.2759
29057,-7.0312,-69.3665,-45.6421
29067,-4.6570,-69.1223,-46.0144
29077,-2.3987,-68.8416,-45.9412
29087,-0.1404,-68.6035,-46.0999
29097,2.1790,-67.9626,-46.3562
29107,4.3884,-67.4988,-46.4966
29117,6.4636,-66.5466,-46.7773
29127,8.6853,-65.7043,-46.8384
29137,10.7300,-64.6362,-47.1436
29147,12.8906,-63.7695,-47.1252
29157,15.1367,-62.4023,-46.6553
29167,17.3035,-61.5417,-46.3623
29177,19.0308,-60.5103,-45.7275
29187,20.6299,-59.7656,-45.1904
29197,21.7468,-59.4482,-43.9331
29207,22.6501,-59.3079,-43.2007
29217,23.2666,-58.9722,-42.3706
29227,23.9258,-59.0759,-41.3513
29237,24.3530,-58.9539,-41.1011
29247,24.7437,-58.6670,-40.5273
29257,25.2808,-58.1299,-40.6555
29267,26.0193,-57.5500,-40.2222
29277,26.7395,-56.9153,-39.9902
29287,27.5757,-56.1340,-39.4592
29297,28.1189,-55.6152,-39.0137
29307,28.5217,-55.2734,-38.9038
29317,28.7537,-55.1147,-38.4644
29327,29.0710,-54.8584,-38.2141
29337,29.2053,-54.7241,-37.4878
29347,29.8096,-54.4861,-36.9263
29357,30.2490,-53.9978,-36.4136
29367,30.8777,-53.7109,-35.0037
29377,31.2012,-53.3325,-34.6130
29387,31.6833,-52.9846,-34.0881
29397,31.7810,-52.9053,-33.4351
29407,32.2021,-52.5879,-32.9468
29417,32.3547,-52.3621,-32.2937
29427,32.5684,-52.2461,-31.8787
29437,32.8552,-51.8494,-31.3660
29447,33.0566,-51.7456,-30.7800
29457,33.4900,-51.3000,-30.2856
29467,33.8501,-50.9583,-29.3701
29477,34.1614,-50.3906,-28.4241
29487,34.5520,-49.6277,-27.8198
29497,34.3994,-49.5850,-28.0518
29507,34.4299,-49.5300,-28.8330
29517,34.3567,-49.2737,-30.0415
29527,34.1125,-48.8098,-31.0242
29593,33.6487,-45.8130,-37.0850
29603,33.3191,-45.1904,-38.1287
29613,32.8064,-44.3726,-39.6790
29623,32.3242,-43.6829,-41.5222
29633,31.4941,-42.9138,-43.1824
29643,30.6335,-42.4438,-44.9585
29653,29.5532,-41.9434,-47.1863
29663,28.2532,-41.5955,-49.0295
29673,27.1729,-40.9729,-50.1831
29683,24.3042,-40.2222,-53.2166
29693,22.8271,-40.1489,-54.9072
29703,21.1670,-39.7583,-56.1096
29713,19.5068,-39.6179,-57.7759
29723,18.0542,-39.6057,-58.9478
29733,16.7603,-39.6851,-59.2285
29743,15.5212,-40.1001,-59.9243
29753,14.4104,-40.5457,-60.6079
29763,13.0981,-41.0400,-60.9802
29773,11.8408,-42.1204,-60.7300
29783,10.6934,-43.0420,-61.5356
29793,9.5215,-43.7866,-61.2671
29803,8.6548,-44.6472,-61.3037
29813,7.6355,-45.4041,-61.6943
29823,6.5918,-46.2585,-61.3342
29833,5.6641,-47.1680,-61.1145
29843,4.4983,-48.2971,-60.9314
29853,3.5645,-49.5972,-60.1440
29863,2.7100,-50.9338,-60.1440
29873,1.8677,-52.5879,-59.4055
29883,1.2939,-53.9978,-58.2886
29893,0.5127,-55.8228,-56.9946
29903,-0.3296,-57.4158,-56.1890
29913,-1.4160,-58.7219,-55.6335
29923,-2.5574,-59.4116,-54.5532
29933,-3.6011,-59.9304,-54.3762
29943,-4.5532,-60.4492,-53.5767
29953,-5.4260,-61.3159,-53.0701
29963,-6.1279,-61.6638,-52.6855
29973,-6.8604,-62.7991,-51.6235
29983,-7.2815,-63.5742,-50.6531
29993,-7.6904,-64.8315,-49.0234
30003,-7.8674,-65.8386,-47.8638
30013,-8.0200,-66.8457,-46.4783
30023,-8.1177,-67.3950,-45.6055
30033,-8.2092,-68.1335,-44.1956
30043,-8.5632,-68.7744,-43.2251
30053,-8.8745,-69.5312,-42.4316
30063,-9.2102,-69.9341,-40.9668
30073,-9.3872,-70.6970,-39.6912
30083,-9.4543,-71.6003,-37.9272
30093,-9.3994,-72.4426,-35.6689
30103,-9.1797,-72.9431,-34.0271
30113,-8.7769,-73.7244,-32.0068
30123,-8.5327,-74.0845,-30.2795
30133,-8.4595,-74.3958,-28.6804
30143,-8.6487,-74.6704,-25.4456
30153,-9.3018,-74.9878,-22.9065
30163,-10.8582,-75.1404,-21.4722
30173,-12.3047,-74.8352,-19.3909
30183,-13.3911,-74.5483,-17.4072
30193,-14.1968,-74.4324,-15.3564
30203,-14.7583,-74.2981,-13.0432
30213,-15.3687,-73.6389,-11.2305
30223,-16.0522,-73.2971,-9.1736
30233,-16.4062,-72.7966,-7.5073
30243,-16.8701,-71.9482,-5.4626
30253,-17.3767,-71.4355,-3.6743
30263,-17.7856,-70.6604,-2.1362
30273,-18.2434,-69.9890,-0.0977
30283,-18.8049,-69.0735,1.0437
30293,-19.1650,-68.5059,2.7161
30303,-19.6899,-67.7368,3.5889
30313,-20.1721,-66.9189,4.9622
30323,-20.2026,-65.8325,6.7017
30333,-20.4346,-64.9719,7.7087
30343,-20.3369,-63.9282,9.3323
30353,-20.3979,-62.9211,10.4919
30363,-20.3796,-61.7554,12.3047
30373,-20.1050,-60.8337,13.2812
30383,-19.9951,-59.8145,14.1602
30393,-19.6838,-59.1187,15.2588
30403,-19.5435,-58.0688,15.9729
30413,-19.7632,-57.1655,17.4744
30423,-20.0562,-55.8960,18.0481
30433,-20.2698,-54.5349,19.3359
30443,-20.1477,-52.9114,20.4529
30453,-19.5496,-51.5564,21.6614
30463,-18.7256,-50.1282,23.2117
30473,-17.7673,-48.4253,24.4507
30483,-16.7358,-46.8384,25.3052
30493,-15.3931,-45.3125,26.1536
30503,-14.1174,-43.8171,27.1729
30513,-13.0859,-42.3889,27.9358
30523,-12.4268,-40.4541,28.4546
30533,-11.5662,-38.5559,29.1260
30543,-10.3760,-36.4807,29.8706
30553,-8.8379,-34.4788,30.5847
30563,-7.2693,-32.6965,30.9509
30573,-5.5725,-30.9814,31.1768
30583,-3.7170,-29.1931,30.7983
30593,-1.9165,-27.7588,30.8472
30603,0.2197,-26.5808,30.8411
30613,3.7231,-23.4436,30.0720
30623,5.4321,-21.0388,29.3701
30633,7.8491,-18.6829,28.5461
30643,10.7727,-16.7725,26.7822
30653,13.7451,-15.2588,25.0854
30663,16.4124,-14.1541,23.4131
30673,18.6462,-13.3301,21.1060
30683,20.3918,-12.7625,20.1294
30693,21.5698,-12.4939,18.9514
30703,22.6440,-12.1948,17.7490
30713,23.2910,-12.2742,17.0837
30723,23.6023,-11.6455,16.5222
30733,23.8281,-10.9619,16.2292
30743,24.0295,-9.7839,15.6982
30753,24.3286,-8.8379,14.6301
30763,24.5911,-8.3984,13.9465
30773,24.7864,-7.8369,13.5193
30783,24.6887,-8.0811,14.0564
30793,24.7620,-8.4839,13.9648
30803,25.4089,-7.5134,12.9944
30813,25.9827,-6.6040,11.3281
30823,26.4893,-5.9326,10.0830
30833,27.3499,-5.3345,9.0881
30843,28.1799,-4.3152,6.7932
30853,29.1382,-3.7048,5.2185
30863,29.6692,-2.7405,2.7283
30873,30.0964,-2.1240,1.3489
30883,30.3406,-1.4648,0.2441
30893,30.6824,-1.4648,-0.4333
30903,30.8105,-1.1536,-1.4648
30913,31.1157,-0.7507,-2.4292
30923,31.3416,-0.9216,-3.5583
30933,31.6589,-0.6897,-4.4861
30943,31.8481,-0.7019,-4.9255
30953,31.9458,-0.3845,-5.9509
30963,32.0862,-0.2441,-7.2327
30973,32.3059,0.4211,-8.9783
30983,32.5317,0.7324,-11.2854
31049,32.6843,0.0488,-27.4231
31059,32.2937,0.0977,-29.1382
31069,31.8604,0.5859,-30.6274
31079,31.4575,0.6104,-31.3171
31089,31.0547,0.6897,-32.2083
31099,30.7373,0.8423,-33.5083
31109,30.2368,0.9277,-34.1125
31119,29.8584,1.0925,-35.2844
31129,29.3579,1.1230,-35.9558
31139,29.1809,1.3062,-36.6028
31149,28.5156,1.7212,-37.4146
31159,28.2104,1.8616,-38.0493
31169,27.9480,1.7761,-38.8367
31179,27.6062,1.5625,-39.9780
31189,27.0752,1.5808,-40.6189
31199,26.7761,1.2695,-41.7908
31209,26.4038,1.2268,-42.5537
31219,26.0437,0.5249,-43.4387
31229,25.7507,-0.0305,-44.3909
31239,25.5493,-0.6470,-45.6360
31249,25.3052,-1.9531,-47.3083
31259,24.5728,-4.5959,-50.0854
31269,24.2798,-5.9631,-51.3062
31279,23.8098,-7.0190,-52.3926
31289,23.1018,-8.3069,-53.7292
31299,22.2717,-9.5886,-55.4504
31309,21.6797,-10.8032,-56.2866
31319,21.1243,-11.7310,-56.9885
31329,20.6665,-13.1836,-58.2397
31339,20.1660,-14.5264,-58.9233
31349,19.7571,-15.8936,-59.2896
31359,19.8730,-16.5344,-59.4177
31369,19.7632,-16.5588,-59.7046
31379,19.4824,-16.9861,-60.2844
31389,19.2871,-17.5476,-60.0098
31399,19.1345,-18.0969,-60.2112
31409,19.1711,-18.5364,-60.6812
31419,19.1589,-18.8110,-60.4980
31429,19.0735,-18.8599,-60.4858
31439,19.2932,-18.7500,-60.6873
31449,19.0674,-19.3359,-60.8276
31459,19.0796,-20.1599,-60.8398
31469,19.2139,-20.9900,-61.1328
31479,19.4946,-21.8811,-61.2854
31489,20.0195,-22.6624,-60.3027
31499,20.3064,-22.8394,-60.2722
31509,20.6482,-22.8882,-60.2417
31519,21.3501,-23.2605,-59.8633
31529,22.2839,-23.9136,-58.9355
31539,23.4314,-24.4507,-58.3008
31549,24.0723,-25.3845,-57.7454
31559,24.3225,-26.4771,-57.3669
31569,24.6277,-27.2461,-57.1045
31579,25.0122,-27.8442,-57.0374
31589,25.2319,-28.3264,-56.5063
31599,25.6714,-29.1626,-56.1462
31609,25.7324,-29.7058,-56.4331
31619,25.3113,-30.0720,-56.7261
31629,24.5178,-30.7373,-56.8420
31639,23.6023,-31.4148,-57.6843
31649,22.0337,-32.5317,-59.4055
31659,20.0928,-34.0454,-60.1868
31669,18.3105,-35.2356,-61.0596
31679,16.5222,-36.7371,-61.9324
31689,14.5569,-38.4094,-62.5610
31699,12.9211,-39.8254,-63.0920
31709,11.4441,-40.8569,-63.0798
31719,9.8633,-42.2119,-63.5315
31729,5.3467,-45.1294,-64.0320
31739,2.0386,-47.0276,-63.6719
31749,-1.2451,-49.2065,-63.7695
31759,-4.8218,-51.1902,-62.6892
31769,-7.2327,-53.4424,-61.4624
31779,-8.4595,-55.3833,-60.3516
31789,-9.6680,-57.6904,-58.4167
31799,-10.6934,-59.1370,-56.8481
31809,-11.6028,-60.1196,-56.1707
31819,-12.2620,-60.3088,-55.8228
31829,-12.8723,-60.3027,-55.3589
31839,-13.2019,-60.2295,-55.4688
31849,-13.0432,-60.0586,-55.9448
31859,-13.1042,-60.4431,-55.6335
31869,-13.2202,-61.1572,-54.4434
31879,-13.1592,-62.0056,-53.5156
31889,-13.0371,-62.7441,-53.1189
31899,-12.6709,-63.3850,-52.0996
31909,-12.4634,-64.0442,-51.5442
31919,-12.2986,-64.4958,-51.0498
31929,-12.3657,-65.1794,-50.1160
31939,-12.8784,-65.9180,-49.3835
31949,-13.4216,-66.4673,-48.1384
31959,-13.8245,-67.0227,-47.2900
31969,-13.8367,-67.7856,-45.7703
31979,-13.6230,-68.6829,-44.7632
31989,-13.4033,-69.2017,-43.8843
31999,-13.2324,-69.5679,-43.3594
32009,-13.0432,-70.0378,-42.3401
32019,-12.7991,-70.5811,-41.4124
32029,-12.7869,-71.0266,-40.2100
32039,-12.7625,-71.7407,-38.6658
32049,-12.8235,-72.2290,-37.6892
32059,-12.8540,-72.7234,-36.4319
32069,-13.0066,-72.9553,-35.0952
32079,-13.2141,-73.4985,-33.3069
32089,-13.5498,-73.7000,-31.7871
32099,-13.8672,-74.1333,-30.5664
32109,-14.2944,-74.1150,-29.6021
32119,-14.7827,-74.4751,-28.5706
32129,-15.1428,-74.4995,-26.7273
32139,-15.3320,-74.8779,-24.7742
32149,-15.4419,-74.7498,-23.3826
32159,-15.1367,-74.8779,-21.3440
32169,-15.0146,-75.0244,-19.1528
32179,-14.4897,-74.8962,-16.7053
32189,-13.8123,-74.4690,-12.5854
32199,-13.6169,-74.2981,-11.8164
32209,-13.4033,-74.2432,-10.4553
32219,-13.2690,-74.0662,-9.7534
32229,-13.1897,-73.7366,-8.3862
32239,-12.9150,-73.2727,-6.7993
32249,-12.7441,-72.6318,-4.6692
32259,-12.3047,-71.9849,-2.6306
32269,-11.6028,-71.2280,-0.0977
32279,-10.9924,-70.1538,2.0325
32289,-10.4553,-68.7439,4.6448
32299,-10.1135,-67.8650,6.2439
32309,-9.7229,-66.9067,7.9285
32319,-9.1431,-66.0400,8.9661
32329,-8.6182,-65.4846,9.9121
32339,-7.9468,-64.7156,10.5591
32349,-7.2693,-63.8977,11.7493
32359,-6.4758,-62.9456,13.1897
32369,-5.3040,-61.3831,14.9170
32379,-3.9795,-60.1379,16.0461
32389,-2.5513,-58.5022,16.7297
32399,-1.1475,-57.2998,17.7734
32409,-0.0061,-56.4819,18.4937
32419,0.6348,-56.0547,18.5242
32429,1.0376,-55.5847,18.7012
32495,4.9255,-47.6074,22.8333
32505,5.6274,-46.4111,23.5657
32515,6.2317,-45.6909,24.0173
32525,5.6885,-45.2026,24.2493
32535,4.1809,-45.0317,24.4019
32545,3.4363,-44.3420,25.1099
32555,3.3813,-43.4265,25.4944
32565,3.8513,-42.3828,26.2024
32575,4.4067,-41.4490,26.3489
32585,4.7241,-40.2771,26.4832
32595,4.9438,-39.0015,27.3315
32605,5.1147,-37.9761,27.6978
32615,5.3650,-36.9202,27.6672
32625,5.6274,-36.1328,27.4841
32635,5.7007,-35.8704,27.9785
32645,5.8289,-35.4004,27.7283
32655,6.1157,-35.3027,27.9358
32665,6.1707,-35.0403,27.7527
32675,6.5552,-34.4177,27.7954
32685,7.2205,-33.6975,27.6978
32695,8.1848,-32.4890,27.4536
32705,8.9783,-31.0181,27.9419
32715,9.4482,-29.9927,27.7039
32725,9.4727,-29.3213,27.9968
32735,9.3689,-28.4241,27.6489
32745,9.5032,-27.4536,27.8564
32755,9.1675,-27.1179,28.1921
32765,8.9783,-26.7700,28.1921
32775,8.2397,-26.5930,28.4668
32785,7.7515,-26.4954,28.5583
32795,7.1411,-26.6846,29.4312
32805,6.4819,-26.4893,29.3335
32815,6.0974,-25.9583,29.3152
32825,5.7190,-25.1465,29.7546
32835,5.5908,-23.3582,29.8462
32845,5.5237,-22.3389,29.8157
32855,5.4260,-21.6736,29.7363
32865,5.1331,-21.3013,29.9316
32875,4.9622,-20.9290,29.7791
32885,4.5349,-20.8313,30.2490
32895,4.3335,-20.8130,30.5054
32905,3.9612,-20.7092,30.2124
32915,3.4790,-20.6543,30.4199
32925,3.3691,-20.5017,30.1758
32935,3.3508,-20.2332,30.3345
32945,3.6865,-19.6960,30.3894
32955,4.1626,-19.1223,29.8523
32965,5.3650,-18.4998,29.6021
32975,6.3354,-17.6636,28.9490
32985,6.8298,-17.1265,29.0222
32995,7.0862,-16.3452,28.9246
33005,7.4341,-15.8936,28.4180
33015,7.4951,-15.1367,28.4302
33025,7.8430,-14.2517,28.0212
33035,8.1482,-13.1104,28.0823
33045,8.5083,-11.9812,27.4048
33055,8.9966,-10.3821,26.7700
33065,9.8083,-8.8867,25.7446
33075,10.9680,-7.1533,24.5728
33085,12.2192,-5.3345,23.5840
33095,13.6780,-3.7415,22.2351
33105,14.7339,-2.5757,20.4590
33115,15.8264,-1.7883,19.4885
33125,16.7114,-1.3550,18.7256
33135,17.6086,-1.1841,17.6575
33145,18.6096,-1.0803,16.7542
33155,19.3176,-1.2085,16.2964
33165,20.2332,-1.5198,15.4907
33175,20.6238,-1.8066,15.2954
33185,21.2463,-1.9714,14.7888
33195,21.6675,-2.0020,13.9648
33205,22.4121,-2.2034,13.7268
33215,22.9065,-2.2034,12.8662
33225,23.6633,-2.3010,12.3169
33235,24.3713,-2.3315,11.4441
33245,24.9084,-2.6001,10.5347
33255,25.5066,-2.5146,9.7534
33265,26.2512,-2.4902,8.9050
33275,26.6968,-2.3132,7.8430
33285,27.2217,-1.6357,6.7444
33295,27.6428,0.0732,4.1870
33305,27.9663,0.8545,2.7649
33315,28.3569,1.2695,1.5198
33325,28.7354,1.7761,-0.3479
33335,29.2236,1.7273,-1.2390
33345,29.7974,1.7273,-2.7344
33355,30.4749,1.6052,-3.5645
33365,30.8350,1.1230,-3.8635
33375,31.2134,1.0559,-4.8340
33385,31.4941,0.8606,-5.3162
33395,31.7078,1.1047,-6.7322
33405,31.9153,1.1780,-7.8064
33415,32.1228,1.6541,-9.5215
33425,32.5012,1.7212,-10.9741
33435,32.7026,1.5015,-13.0981
33445,33.2581,1.1414,-14.6606
33455,33.6792,0.3174,-15.6189
33465,33.9905,-0.1282,-17.3523
33475,34.4727,-0.3418,-18.7439
33544,34.0942,-6.0852,-36.4075
33554,33.5693,-7.1106,-38.5620
33564,33.0872,-8.1787,-40.3259
33574,32.3425,-8.8379,-42.3645
33584,31.5674,-9.7961,-44.8730
33594,30.4565,-11.0107,-47.0642
33604,29.2053,-12.3962,-49.3286
33614,27.9663,-13.8245,-51.0376
33624,26.8188,-15.0696,-52.7161
33634,25.7812,-15.8264,-54.4128
33644,24.8840,-16.8701,-55.3162
33654,23.7183,-17.5659,-56.4148
33664,22.7600,-18.4326,-58.0200
33674,21.4417,-19.4763,-58.7769
33684,20.4163,-20.4041,-60.1257
33694,19.1528,-22.5769,-60.7422
33704,18.1458,-25.6348,-61.5173
33714,17.6575,-29.0100,-61.8835
33724,17.0166,-31.3965,-62.3779
33734,16.6809,-32.9712,-62.3169
33744,16.6809,-33.8745,-62.0300
33754,16.8274,-34.3445,-62.1704
33764,16.6504,-34.5276,-61.8591
33774,16.4551,-34.4299,-62.2192
33784,16.0706,-34.2957,-62.5244
33794,15.5334,-34.6619,-62.7075
33804,14.8315,-35.7971,-62.8479
33814,11.5906,-38.6719,-63.8794
33824,9.8206,-40.2710,-63.8916
33834,8.4167,-41.2903,-64.0259
33844,7.4463,-42.1387,-64.1724
33854,6.8481,-42.9382,-64.3494
33864,6.3171,-43.8538,-64.0564
33874,5.9326,-45.6787,-63.0615
33884,5.1880,-47.4915,-62.6953
33894,4.5105,-49.5972,-61.6699
33904,3.9246,-51.2573,-60.9985
33914,3.4790,-53.0151,-60.0708
33924,3.1433,-54.3152,-59.3933
33934,2.8809,-55.4993,-58.6304
33944,2.8198,-56.0974,-57.8552
33954,2.6611,-56.4819,-58.0200
33964,2.3438,-56.6528,-57.6599
33974,2.2522,-56.7505,-57.7209
33984,1.9104,-57.1899,-57.2266
33994,1.5137,-57.8735,-56.7566
34004,0.9460,-58.9355,-56.2927
34014,0.4089,-59.5337,-55.5481
34024,-0.2014,-60.1990,-55.1453
34034,-0.9033,-61.0535,-54.0710
34044,-1.4587,-61.8164,-53.9673
34054,-1.8799,-62.5000,-53.3142
34064,-2.0752,-63.0188,-52.6123
34074,-1.6846,-63.6047,-51.9287
34084,-0.8728,-64.5569,-50.4395
34094,-0.3052,-65.2832,-49.3530
34104,0.1038,-65.5823,-48.8098
34114,0.7812,-65.8081,-48.5107
34124,1.9775,-65.7227,-48.4131
34134,3.2471,-65.0879,-48.5229
34144,4.7119,-64.1663,-49.6033
34154,6.1829,-62.9150,-50.0732
34164,7.7820,-60.5530,-52.2461
34174,8.8013,-57.7515,-54.0833
34184,9.0271,-55.3162,-56.2012
34194,8.6121,-53.8513,-57.5500
34204,7.8369,-53.1128,-57.7759
34214,7.1655,-52.7039,-58.7646
34224,7.5256,-51.9836,-59.0027
34234,8.2520,-50.7629,-59.5581
34244,9.3079,-48.5901,-60.3943
34254,11.0596,-46.1975,-60.4675
34264,13.5864,-42.6147,-61.0901
34274,19.6289,-32.4524,-59.7839
34284,23.0591,-25.0549,-57.5134
34294,25.9277,-17.3218,-53.6072
34304,26.1292,-10.8093,-51.1963
34314,25.1526,-5.7617,-49.4995
34324,24.5544,-3.3081,-48.6694
34334,24.4751,-2.4719,-47.7600
34344,24.6887,-1.7639,-47.1619
34354,25.0916,-0.9644,-45.9167
34364,25.4456,-0.1587,-44.3481
34374,25.8545,1.0986,-42.6086
34384,26.1719,2.3132,-40.4236
34394,26.4160,3.2349,-38.8672
34404,26.5503,4.2969,-36.8591
34414,26.5686,5.3955,-34.6619
34424,26.4404,6.5125,-32.6965
34434,26.2451,7.6294,-30.1514
34444,26.2573,8.6731,-27.8198
34454,26.2451,9.1675,-24.7314
34464,26.2756,9.6436,-21.7163
34474,26.1536,9.4666,-19.0613
34484,26.1719,9.8450,-17.0532
34494,25.9033,9.7290,-14.1663
