 Time ,Vertical velocity ,Vertical acceleration ,Lateral velocity (m/s),Lateral acceleration ,Roll rate ,Pitch rate ,Yaw rate ,Mass (g),Rotational moment of inertia ,CP location (cm),CG location (cm),Thrust ,Drag force ,Axial drag coefficient ,Air pressure (mbar)
1.48406,118.00643,-23.04178,0.02067,0.01254,0,-0.01537,0.00648,758.07779,0.00035,62.86757,47.96421,0,10.04455,0.60751,997.26758
1.49406,117.77629,-22.98618,0.02079,0.01196,0,-0.0145,0.01193,758.07779,0.00035,62.86646,47.96421,0,10.0024,0.60739,997.12932
1.50406,117.5467,-22.93085,0.02089,0.01107,0,-0.00527,0.00381,758.07779,0.00035,62.86537,47.96421,0,9.96046,0.60728,996.99132
1.51406,117.31767,-22.87579,0.02099,0.01058,0,0.01413,0.00221,758.07779,0.00035,62.86437,47.96421,0,9.91872,0.60716,996.85359
1.52406,117.08918,-22.82099,0.02109,0.01047,0,0.02446,0.00551,758.07779,0.00035,62.86343,47.96421,0,9.87718,0.60705,996.71613
1.53406,116.86125,-22.76646,0.02119,0.01044,0,0.02691,0.00267,758.07779,0.00035,62.86258,47.96421,0,9.83585,0.60694,996.57894
1.54406,116.63385,-22.7122,0.0213,0.01071,0,0,0,758.07779,0.00035,62.86173,47.96421,0,9.79471,0.60683,996.44201
1.55406,116.407,-22.65819,0.02141,0.01164,0,0,0,758.07779,0.00035,62.8609,47.96421,0,9.75378,0.60672,996.30536
1.56406,116.18069,-22.60445,0.02153,0.01237,0,0,0,758.07779,0.00035,62.85981,47.96421,0,9.71304,0.6066,996.16896
1.57406,115.95491,-22.55096,0.02166,0.01327,0,-0.01815,0.01525,758.07779,0.00035,62.85868,47.96421,0,9.67249,0.60649,996.03283
1.58406,115.72967,-22.49773,0.02179,0.01386,0,-0.02289,0.0242,758.07779,0.00035,62.8576,47.96421,0,9.63214,0.60638,995.89697
1.59406,115.50496,-22.44476,0.02193,0.01451,0,-0.0112,0.01349,758.07779,0.00035,62.85656,47.96421,0,9.59199,0.60627,995.76137
1.60406,115.28077,-22.39204,0.02207,0.01441,0,0.0059,0.01214,758.07779,0.00035,62.85562,47.96421,0,9.55202,0.60617,995.62603
1.61406,115.05712,-22.33957,0.02221,0.01411,0,0.01397,0.02085,758.07779,0.00035,62.85476,47.96421,0,9.51225,0.60606,995.49096
1.62406,114.83398,-22.28735,0.02235,0.0138,0,0,0,758.07779,0.00035,62.85393,47.96421,0,9.47267,0.60595,995.35615
1.63406,114.61137,-22.23538,0.02248,0.01345,0,0,0,758.07779,0.00035,62.85306,47.96421,0,9.43327,0.60584,995.2216
1.64406,114.38927,-22.18365,0.02261,0.01287,0,0,0,758.07779,0.00035,62.8521,47.96421,0,9.39406,0.60573,995.08731
1.65406,114.16769,-22.13217,0.02274,0.01264,0,0,0,758.07779,0.00035,62.85104,47.96421,0,9.35504,0.60563,994.95328
1.66406,113.94663,-22.08094,0.02286,0.01223,0,-0.01313,-0.00339,758.07779,0.00035,62.84995,47.96421,0,9.3162,0.60552,994.81951
1.67406,113.72607,-22.02995,0.02298,0.01199,0,-0.01374,-0.00587,758.07779,0.00035,62.84893,47.96421,0,9.27755,0.60542,994.686
1.68406,113.50603,-21.97919,0.02309,0.01206,0,-0.0059,-0.00934,758.07779,0.00035,62.84793,47.96421,0,9.23908,0.60531,994.55275
1.69406,113.28649,-21.92868,0.02321,0.01216,0,-0.00131,-0.01091,758.07779,0.00035,62.84699,47.96421,0,9.20079,0.60521,994.41975
1.70406,113.06745,-21.87841,0.02332,0.01242,0,0.00352,-0.0204,758.07779,0.00035,62.8461,47.96421,0,9.16268,0.6051,994.28701
1.71406,112.84892,-21.82837,0.02345,0.01278,0,0.01151,-0.02778,758.07779,0.00035,62.84522,47.96421,0,9.12475,0.605,994.15453
1.72406,112.63089,-21.77856,0.02357,0.01298,0,0.01341,-0.03373,758.07779,0.00035,62.84441,47.96421,0,9.08699,0.6049,994.02231
1.73406,112.41335,-21.72899,0.0237,0.01334,0,0,0,758.07779,0.00035,62.84358,47.96421,0,9.04942,0.60479,993.89034
1.74406,112.19631,-21.67965,0.02384,0.01345,0,0,0,758.07779,0.00035,62.84272,47.96421,0,9.01202,0.60469,993.75862
1.75406,111.97976,-21.63054,0.02397,0.01377,0,-0.02662,-0.02238,758.07779,0.00035,62.84174,47.96421,0,8.97479,0.60459,993.62716
1.76406,111.76369,-21.58166,0.02411,0.01386,0,-0.02036,-0.01539,758.07779,0.00035,62.84074,47.96421,0,8.93774,0.60449,993.49596
1.77406,111.54812,-21.53301,0.02424,0.01365,0,-0.01786,0.00083,758.07779,0.00035,62.83978,47.96421,0,8.90086,0.60439,993.365
1.78406,111.33303,-21.48458,0.02438,0.01362,0,-0.0151,0.00156,758.07779,0.00035,62.83884,47.96421,0,8.86415,0.60429,993.2343
1.79406,111.11843,-21.43638,0.02451,0.01346,0,-0.00855,0.00141,758.07779,0.00035,62.83793,47.96421,0,8.82761,0.60419,993.10385
1.80406,110.90431,-21.3884,0.02464,0.01304,0,0.00253,-0.001,758.07779,0.00035,62.83707,47.96421,0,8.79124,0.60409,992.97365
1.81406,110.69066,-21.34064,0.02476,0.01241,0,0.01476,0.00748,758.07779,0.00035,62.83626,47.96421,0,8.75504,0.60399,992.84371
1.82406,110.47749,-21.2931,0.02488,0.01195,0,0,0,758.07779,0.00035,62.83551,47.96421,0,8.719,0.60389,992.71401
1.83406,110.2648,-21.24578,0.02499,0.01134,0,0,0,758.07779,0.00035,62.83477,47.96421,0,8.68313,0.60379,992.58456
1.84406,110.05258,-21.19868,0.0251,0.01083,0,0,0,758.07779,0.00035,62.83393,47.96421,0,8.64743,0.60369,992.45537
1.85406,109.84082,-21.15179,0.02521,0.01064,0,0,0,758.07779,0.00035,62.83293,47.96421,0,8.61189,0.6036,992.32642
1.86406,109.62954,-21.10512,0.02532,0.0105,0,-0.02139,-0.01741,758.07779,0.00035,62.8319,47.96421,0,8.57651,0.6035,992.19772
1.87406,109.41872,-21.05867,0.02542,0.01056,0,-0.00752,-0.00782,758.07779,0.00035,62.83092,47.96421,0,8.5413,0.6034,992.06926
1.88406,109.20836,-21.01242,0.02552,0.01063,0,-0.01056,-0.01476,758.07779,0.00035,62.83003,47.96421,0,8.50624,0.60331,991.94106
1.89406,108.99847,-20.96639,0.02562,0.01067,0,0.00168,-0.01084,758.07779,0.00035,62.82914,47.96421,0,8.47135,0.60321,991.8131
1.90406,108.78904,-20.92056,0.02572,0.01074,0,0.01179,-0.01156,758.07779,0.00035,62.82831,47.96421,0,8.43661,0.60311,991.68538
1.91406,108.58006,-20.87495,0.02583,0.01087,0,0.0136,-0.00396,758.07779,0.00035,62.82754,47.96421,0,8.40203,0.60302,991.55791
1.92406,108.37154,-20.82954,0.02593,0.01085,0,0.02001,-0.0073,758.07779,0.00035,62.82681,47.96421,0,8.36761,0.60292,991.43069
1.93406,108.16347,-20.78434,0.02604,0.01087,0,0,0,758.07779,0.00035,62.82608,47.96421,0,8.33335,0.60283,991.30371
1.94406,107.95585,-20.73934,0.02615,0.01122,0,0,0,758.07779,0.00035,62.8254,47.96421,0,8.29924,0.60274,991.17698
1.95406,107.74868,-20.69455,0.02626,0.01164,0,0,0,758.07779,0.00035,62.82454,47.96421,0,8.26529,0.60264,991.05048
1.96406,107.54196,-20.64996,0.02638,0.01218,0,0,0,758.07779,0.00035,62.82356,47.96421,0,8.23148,0.60255,990.92423
1.97406,107.33568,-20.60556,0.0265,0.01283,0,-0.02669,0.00286,758.07779,0.00035,62.82259,47.96421,0,8.19783,0.60246,990.79823
1.98406,107.12985,-20.56137,0.02663,0.01308,0,-0.01908,0.00001,758.07779,0.00035,62.82169,47.96421,0,8.16434,0.60237,990.67246
1.99406,106.92445,-20.51738,0.02676,0.01319,0,-0.01644,-0.00119,758.07779,0.00035,62.82081,47.96421,0,8.13099,0.60227,990.54693
2.00406,106.7195,-20.47358,0.02689,0.01317,0,-0.01168,0.00788,758.07779,0.00035,62.81994,47.96421,0,8.09779,0.60218,990.42165
2.01406,106.51498,-20.42999,0.02701,0.01306,0,0.0004,0.01174,758.07779,0.00035,62.81912,47.96421,0,8.06474,0.60209,990.29661
2.02406,106.3109,-20.38658,0.02714,0.01268,0,0.00597,0.00288,758.07779,0.00035,62.81835,47.96421,0,8.03184,0.602,990.1718
2.03406,106.10725,-20.34337,0.02726,0.01212,0,0.01383,0.00389,758.07779,0.00035,62.81764,47.96421,0,7.99909,0.60191,990.04724
2.04406,105.90403,-20.30035,0.02738,0.01153,0,0.02057,-0.00537,758.07779,0.00035,62.81696,47.96421,0,7.96648,0.60182,989.92291
2.05406,105.70124,-20.25753,0.02749,0.01069,0,0,0,758.07779,0.00035,62.81631,47.96421,0,7.93402,0.60173,989.79882
2.06406,105.49888,-20.21489,0.02759,0.01014,0,0,0,758.07779,0.00035,62.81558,47.96421,0,7.9017,0.60164,989.67497
2.07406,105.29694,-20.17244,0.02769,0.00953,0,0,0,758.07779,0.00035,62.81465,47.96421,0,7.86952,0.60155,989.55136
2.08406,105.09543,-20.13019,0.02778,0.00908,0,-0.02101,-0.01698,758.07779,0.00035,62.81369,47.96421,0,7.83749,0.60147,989.42798
2.09406,104.89434,-20.08811,0.02787,0.0089,0,-0.01312,-0.00638,758.07779,0.00035,62.81277,47.96421,0,7.8056,0.60138,989.30484
2.10406,104.69367,-20.04623,0.02795,0.00878,0,-0.00927,-0.00999,758.07779,0.00035,62.81189,47.96421,0,7.77385,0.60129,989.18193
2.11406,104.49341,-20.00453,0.02803,0.0088,0,0.00418,-0.00609,758.07779,0.00035,62.81108,47.96421,0,7.74224,0.6012,989.05926
2.12406,104.29357,-19.96301,0.02811,0.00886,0,0.01756,-0.00466,758.07779,0.00035,62.81033,47.96421,0,7.71077,0.60112,988.93682
2.13406,104.09415,-19.92168,0.0282,0.00896,0,0.02541,-0.0079,758.07779,0.00035,62.80965,47.96421,0,7.67944,0.60103,988.81462
2.14406,103.89514,-19.88053,0.02829,0.00923,0,0.0341,-0.00607,758.07779,0.00035,62.80902,47.96421,0,7.64824,0.60094,988.69265
2.15406,103.69654,-19.83955,0.02838,0.00973,0,0,0,758.07779,0.00035,62.80843,47.96421,0,7.61718,0.60086,988.57092
2.16406,103.49835,-19.79876,0.02848,0.01029,0,0,0,758.07779,0.00035,62.80785,47.96421,0,7.58626,0.60077,988.44942
2.17406,103.30056,-19.75815,0.02859,0.01097,0,0,0,758.07779,0.00035,62.80699,47.96421,0,7.55548,0.60069,988.32815
2.18406,103.10319,-19.71771,0.0287,0.01149,0,0,0,758.07779,0.00035,62.80608,47.96421,0,7.52483,0.6006,988.20711
2.19406,102.90621,-19.67745,0.02882,0.01188,0,-0.02654,0.01034,758.07779,0.00035,62.80522,47.96421,0,7.49431,0.60052,988.0863
2.20406,102.70964,-19.63737,0.02894,0.01235,0,-0.02151,0.01191,758.07779,0.00035,62.80436,47.96421,0,7.46392,0.60044,987.96572
2.21406,102.51346,-19.59746,0.02906,0.01254,0,-0.00949,0.00445,758.07779,0.00035,62.80357,47.96421,0,7.43367,0.60035,987.84538
2.22406,102.31769,-19.55772,0.02918,0.01253,0,-0.001,0.00906,758.07779,0.00035,62.80283,47.96421,0,7.40355,0.60027,987.72526
2.23406,102.12231,-19.51816,0.0293,0.01217,0,0.00499,0.01339,758.07779,0.00035,62.80214,47.96421,0,7.37356,0.60019,987.60537
2.24406,101.92732,-19.47876,0.02942,0.01163,0,0.01853,0.00677,758.07779,0.00035,62.80153,47.96421,0,7.3437,0.6001,987.48572
2.25406,101.73273,-19.43954,0.02954,0.01105,0,0,0,758.07779,0.00035,62.80094,47.96421,0,7.31397,0.60002,987.36629
2.26406,101.53853,-19.40049,0.02964,0.01032,0,0,0,758.07779,0.00035,62.80039,47.96421,0,7.28436,0.59994,987.24709
2.27406,101.34472,-19.3616,0.02974,0.00958,0,0,0,758.07779,0.00035,62.79954,47.96421,0,7.25489,0.59986,987.12811
2.28406,101.1513,-19.32289,0.02983,0.00909,0,0,0,758.07779,0.00035,62.79865,47.96421,0,7.22554,0.59978,987.00936
2.29406,100.95826,-19.28434,0.02992,0.00881,0,-0.01235,-0.0037,758.07779,0.00035,62.79781,47.96421,0,7.19632,0.5997,986.89084
2.30406,100.76561,-19.24595,0.03001,0.0086,0,-0.00796,-0.00453,758.07779,0.00035,62.79701,47.96421,0,7.16722,0.59962,986.77255
2.31406,100.57334,-19.20773,0.03009,0.00851,0,-0.00383,-0.00467,758.07779,0.00035,62.79624,47.96421,0,7.13825,0.59954,986.65448
2.32406,100.38146,-19.16967,0.03017,0.00845,0,0.00946,-0.004,758.07779,0.00035,62.79549,47.96421,0,7.1094,0.59946,986.53664
2.33406,100.18995,-19.13178,0.03025,0.00849,0,0.00877,-0.00189,758.07779,0.00035,62.79482,47.96421,0,7.08068,0.59938,986.41902
2.34406,99.99882,-19.09405,0.03033,0.00849,0,0.01786,-0.00886,758.07779,0.00035,62.79416,47.96421,0,7.05208,0.5993,986.30163
2.35406,99.80807,-19.05648,0.03042,0.00881,0,0.02733,-0.01062,758.07779,0.00035,62.79354,47.96421,0,7.0236,0.59922,986.18446
2.36406,99.61769,-19.01907,0.03051,0.00926,0,0,0,758.07779,0.00035,62.79295,47.96421,0,6.99524,0.59914,986.06751
2.37406,99.42769,-18.98182,0.0306,0.00985,0,0,0,758.07779,0.00035,62.79238,47.96421,0,6.96701,0.59906,985.95079
2.38406,99.23805,-18.94473,0.0307,0.01051,0,0,0,758.07779,0.00035,62.79169,47.96421,0,6.93889,0.59898,985.83429
2.39406,99.04879,-18.90779,0.03081,0.01113,0,0,0,758.07779,0.00035,62.79088,47.96421,0,6.91089,0.5989,985.71801
2.40406,98.8599,-18.87101,0.03093,0.01151,0,-0.02819,-0.00863,758.07779,0.00035,62.79008,47.96421,0,6.88301,0.59883,985.60195
2.41406,98.67137,-18.83439,0.03104,0.01181,0,-0.02606,-0.00696,758.07779,0.00035,62.7893,47.96421,0,6.85525,0.59875,985.48612
2.42406,98.48321,-18.79792,0.03116,0.01198,0,-0.01333,-0.00501,758.07779,0.00035,62.78854,47.96421,0,6.82761,0.59867,985.3705
2.43406,98.29541,-18.76161,0.03128,0.01178,0,-0.00821,-0.00389,758.07779,0.00035,62.78785,47.96421,0,6.80008,0.5986,985.25511
2.44406,98.10798,-18.72544,0.03139,0.01147,0,-0.00486,-0.00351,758.07779,0.00035,62.78721,47.96421,0,6.77267,0.59852,985.13993
2.45406,97.9209,-18.68944,0.0315,0.0109,0,0.00652,-0.00573,758.07779,0.00035,62.78658,47.96421,0,6.74538,0.59845,985.02498
2.46406,97.73419,-18.65358,0.03161,0.01026,0,0,0,758.07779,0.00035,62.78598,47.96421,0,6.71819,0.59837,984.91024
2.47406,97.54783,-18.61787,0.03171,0.00959,0,0,0,758.07779,0.00035,62.78537,47.96421,0,6.69113,0.5983,984.79573
2.48406,97.36183,-18.58231,0.0318,0.00904,0,0,0,758.07779,0.00035,62.78472,47.96421,0,6.66418,0.59822,984.68143
2.49406,97.17618,-18.5469,0.03189,0.00858,0,0,0,758.07779,0.00035,62.78406,47.96421,0,6.63734,0.59815,984.56735
2.50406,96.99089,-18.51164,0.03197,0.00835,0,0,0,758.07779,0.00035,62.78339,47.96421,0,6.61061,0.59807,984.45349
2.51406,96.80595,-18.47653,0.03205,0.00814,0,0,0,758.07779,0.00035,62.78269,47.96421,0,6.58399,0.598,984.33984
2.52406,96.62136,-18.44157,0.03213,0.00811,0,0,0,758.07779,0.00035,62.78201,47.96421,0,6.55749,0.59792,984.22641
2.53406,96.43712,-18.40675,0.03221,0.00813,0,0,0,758.07779,0.00035,62.78133,47.96421,0,6.53109,0.59785,984.1132
2.54406,96.25322,-18.37207,0.03229,0.0083,0,0,0,758.07779,0.00035,62.78067,47.96421,0,6.50481,0.59778,984.0002
2.55406,96.06968,-18.33754,0.03238,0.00836,0,0,0,758.07779,0.00035,62.78001,47.96421,0,6.47863,0.5977,983.88742
2.56406,95.88647,-18.30315,0.03246,0.00871,0,0,0,758.07779,0.00035,62.77939,47.96421,0,6.45257,0.59763,983.77485
2.57406,95.70361,-18.26891,0.03255,0.00911,0,0,0,758.07779,0.00035,62.77878,47.96421,0,6.42661,0.59756,983.6625
2.58406,95.52109,-18.2348,0.03264,0.00954,0,0,0,758.07779,0.00035,62.77817,47.96421,0,6.40076,0.59749,983.55037
2.59406,95.33892,-18.20084,0.03274,0.00998,0,0,0,758.07779,0.00035,62.77751,47.96421,0,6.37501,0.59742,983.43844
2.60406,95.15708,-18.16702,0.03284,0.01034,0,0,0,758.07779,0.00035,62.77684,47.96421,0,6.34938,0.59734,983.32673
2.61406,94.97558,-18.13333,0.03295,0.01055,0,0,0,758.07779,0.00035,62.77619,47.96421,0,6.32384,0.59727,983.21524
2.62406,94.79441,-18.09979,0.03305,0.01061,0,0,0,758.07779,0.00035,62.77554,47.96421,0,6.29842,0.5972,983.10395
2.63406,94.61358,-18.06639,0.03316,0.01052,0,0,0,758.07779,0.00035,62.77491,47.96421,0,6.2731,0.59713,982.99288
2.64406,94.43308,-18.03312,0.03326,0.01038,0,0,0,758.07779,0.00035,62.77429,47.96421,0,6.24788,0.59706,982.88202
2.65406,94.25292,-17.99998,0.03336,0.01005,0,0,0,758.07779,0.00035,62.77372,47.96421,0,6.22276,0.59699,982.77137
2.66406,94.07308,-17.96699,0.03346,0.00974,0,0,0,758.07779,0.00035,62.77314,47.96421,0,6.19775,0.59692,982.66093
2.67406,93.89358,-17.93413,0.03356,0.00943,0,0,0,758.07779,0.00035,62.77256,47.96421,0,6.17284,0.59685,982.55071
2.68406,93.7144,-17.9014,0.03365,0.00913,0,0,0,758.07779,0.00035,62.77196,47.96421,0,6.14804,0.59678,982.44069
2.69406,93.53555,-17.86881,0.03374,0.00884,0,0,0,758.07779,0.00035,62.77133,47.96421,0,6.12333,0.59671,982.33088
2.70406,93.35702,-17.83635,0.03383,0.00856,0,0,0,758.07779,0.00035,62.77067,47.96421,0,6.09873,0.59665,982.22129
2.71406,93.17882,-17.80402,0.03391,0.00828,0,0,0,758.07779,0.00035,62.77001,47.96421,0,6.07422,0.59658,982.1119
2.72406,93.00094,-17.77183,0.03399,0.00801,0,0,0,758.07779,0.00035,62.76935,47.96421,0,6.04982,0.59651,982.00272
2.73406,92.82338,-17.73976,0.03407,0.00774,0,0,0,758.07779,0.00035,62.76869,47.96421,0,6.02551,0.59644,981.89375
2.74406,92.64615,-17.70783,0.03415,0.00768,0,0,0,758.07779,0.00035,62.76808,47.96421,0,6.0013,0.59637,981.78499
2.75406,92.46923,-17.67602,0.03423,0.00771,0,0,0,758.07779,0.00035,62.76749,47.96421,0,5.9772,0.59631,981.67643
2.76406,92.29262,-17.64434,0.0343,0.00783,0,0,0,758.07779,0.00035,62.7669,47.96421,0,5.95319,0.59624,981.56809
2.77406,92.11634,-17.6128,0.03438,0.0081,0,0,0,758.07779,0.00035,62.76633,47.96421,0,5.92927,0.59617,981.45995
2.78406,91.94037,-17.58138,0.03446,0.00852,0,0,0,758.07779,0.00035,62.76574,47.96421,0,5.90545,0.59611,981.35201
2.79406,91.76471,-17.55008,0.03455,0.00888,0,0,0,758.07779,0.00035,62.76511,47.96421,0,5.88173,0.59604,981.24428
2.80406,91.58937,-17.51892,0.03464,0.00937,0,0,0,758.07779,0.00035,62.76447,47.96421,0,5.85811,0.59597,981.13676
2.81406,91.41433,-17.48787,0.03474,0.00975,0,0,0,758.07779,0.00035,62.76383,47.96421,0,5.83458,0.59591,981.02945
2.82406,91.23961,-17.45696,0.03483,0.0099,0,0,0,758.07779,0.00035,62.76321,47.96421,0,5.81114,0.59584,980.92234
2.83406,91.06519,-17.42617,0.03493,0.01015,0,-0.01026,-0.01708,758.07779,0.00035,62.76259,47.96421,0,5.7878,0.59578,980.81543
2.84406,90.89108,-17.3955,0.03504,0.01017,0,-0.01165,-0.01394,758.07779,0.00035,62.76202,47.96421,0,5.76455,0.59571,980.70873
2.85406,90.71728,-17.36495,0.03514,0.01026,0,-0.00453,-0.01562,758.07779,0.00035,62.76143,47.96421,0,5.7414,0.59565,980.60223
2.86406,90.54379,-17.33453,0.03524,0.01022,0,0,0,758.07779,0.00035,62.76087,47.96421,0,5.71834,0.59558,980.49593
2.87406,90.37059,-17.30422,0.03534,0.00995,0,0,0,758.07779,0.00035,62.76036,47.96421,0,5.69537,0.59552,980.38984
2.88406,90.1977,-17.27404,0.03544,0.00968,0,0,0,758.07779,0.00035,62.75982,47.96421,0,5.67249,0.59546,980.28395
2.89406,90.02511,-17.24398,0.03554,0.00935,0,0,0,758.07779,0.00035,62.75928,47.96421,0,5.64971,0.59539,980.17827
2.90406,89.85282,-17.21404,0.03563,0.00894,0,0,0,758.07779,0.00035,62.7587,47.96421,0,5.62701,0.59533,980.07279
2.91406,89.68083,-17.18422,0.03571,0.00855,0,0,0,758.07779,0.00035,62.75808,47.96421,0,5.60441,0.59527,979.9675
2.92406,89.50914,-17.15452,0.0358,0.00812,0,0,0,758.07779,0.00035,62.75744,47.96421,0,5.58189,0.5952,979.86242
2.93406,89.33774,-17.12493,0.03587,0.00781,0,-0.00918,0.00207,758.07779,0.00035,62.75681,47.96421,0,5.55947,0.59514,979.75755
2.94406,89.16664,-17.09547,0.03595,0.00755,0,-0.00163,-0.00211,758.07779,0.00035,62.75622,47.96421,0,5.53713,0.59508,979.65287
2.95406,88.99583,-17.06612,0.03602,0.0073,0,0.00007,-0.00113,758.07779,0.00035,62.75563,47.96421,0,5.51488,0.59501,979.54839
2.96406,88.82531,-17.03688,0.03609,0.00708,0,0.00744,-0.00182,758.07779,0.00035,62.75507,47.96421,0,5.49272,0.59495,979.44411
2.97406,88.65509,-17.00776,0.03616,0.00693,0,0.01717,-0.00124,758.07779,0.00035,62.75451,47.96421,0,5.47065,0.59489,979.34004
2.98406,88.48516,-16.97876,0.03623,0.00702,0,0.0185,-0.00855,758.07779,0.00035,62.75403,47.96421,0,5.44867,0.59483,979.23616
2.99406,88.31552,-16.94987,0.0363,0.00701,0,0,0,758.07779,0.00035,62.75353,47.96421,0,5.42677,0.59477,979.13248
3.00406,88.14616,-16.9211,0.03637,0.00724,0,0,0,758.07779,0.00035,62.75305,47.96421,0,5.40496,0.59471,979.029
3.01406,87.97709,-16.89243,0.03644,0.00743,0,0,0,758.07779,0.00035,62.75254,47.96421,0,5.38323,0.59465,978.92572
3.02406,87.80831,-16.86389,0.03652,0.00772,0,0,0,758.07779,0.00035,62.75203,47.96421,0,5.36159,0.59458,978.82263
3.03406,87.63981,-16.83545,0.0366,0.00805,0,0,0,758.07779,0.00035,62.75145,47.96421,0,5.34004,0.59452,978.71975
3.04406,87.4716,-16.80712,0.03668,0.00836,0,0,0,758.07779,0.00035,62.75087,47.96421,0,5.31857,0.59446,978.61706
3.05406,87.30367,-16.77891,0.03676,0.00865,0,0,0,758.07779,0.00035,62.75028,47.96421,0,5.29718,0.5944,978.51457
3.06406,87.13602,-16.75081,0.03685,0.00897,0,0,0,758.07779,0.00035,62.74969,47.96421,0,5.27588,0.59434,978.41228
3.07406,86.96866,-16.72282,0.03694,0.00913,0,0,0,758.07779,0.00035,62.74913,47.96421,0,5.25466,0.59429,978.31018
3.08406,86.80157,-16.69493,0.03703,0.00938,0,-0.00626,-0.01517,758.07779,0.00035,62.74857,47.96421,0,5.23352,0.59423,978.20828
3.09406,86.63476,-16.66716,0.03713,0.00943,0,0,0,758.07779,0.00035,62.74804,47.96421,0,5.21247,0.59417,978.10657
3.10406,86.46822,-16.63949,0.03722,0.00948,0,0,0,758.07779,0.00035,62.74753,47.96421,0,5.1915,0.59411,978.00506
3.11406,86.30197,-16.61193,0.03731,0.00947,0,0,0,758.07779,0.00035,62.74702,47.96421,0,5.17061,0.59405,977.90374
3.12406,86.13598,-16.58448,0.03741,0.0094,0,0,0,758.07779,0.00035,62.74651,47.96421,0,5.1498,0.59399,977.80262
3.13406,85.97028,-16.55714,0.0375,0.00933,0,0,0,758.07779,0.00035,62.746,47.96421,0,5.12907,0.59393,977.7017
3.14406,85.80484,-16.5299,0.0376,0.00921,0,0,0,758.07779,0.00035,62.74548,47.96421,0,5.10843,0.59387,977.60097
3.15406,85.63968,-16.50277,0.03769,0.00907,0,0,0,758.07779,0.00035,62.74497,47.96421,0,5.08786,0.59382,977.50043
3.16406,85.47479,-16.47574,0.03778,0.00886,0,0,0,758.07779,0.00035,62.74446,47.96421,0,5.06737,0.59376,977.40008
3.17406,85.31016,-16.44882,0.03786,0.00858,0,0,0,758.07779,0.00035,62.74395,47.96421,0,5.04697,0.5937,977.29993
3.18406,85.14581,-16.422,0.03795,0.00833,0,0,0,758.07779,0.00035,62.74346,47.96421,0,5.02664,0.59364,977.19998
3.19406,84.98172,-16.39528,0.03803,0.00807,0,0,0,758.07779,0.00035,62.74296,47.96421,0,5.00639,0.59359,977.10021
3.20406,84.8179,-16.36867,0.03811,0.00781,0,0,0,758.07779,0.00035,62.74245,47.96421,0,4.98622,0.59353,977.00064
3.21406,84.65435,-16.34216,0.03818,0.00756,0,0,0,758.07779,0.00035,62.74193,47.96421,0,4.96612,0.59347,976.90126
3.22406,84.49106,-16.31576,0.03826,0.00731,0,0,0,758.07779,0.00035,62.74139,47.96421,0,4.94611,0.59342,976.80207
3.23406,84.32803,-16.28945,0.03833,0.00707,0,0,0,758.07779,0.00035,62.74085,47.96421,0,4.92617,0.59336,976.70307
3.24406,84.16527,-16.26325,0.0384,0.00684,0,0,0,758.07779,0.00035,62.74034,47.96421,0,4.90631,0.59331,976.60426
3.25406,84.00277,-16.23714,0.03846,0.00662,0,0,0,758.07779,0.00035,62.73981,47.96421,0,4.88652,0.59325,976.50564
3.26406,83.84053,-16.21114,0.03853,0.00657,0,0,0,758.07779,0.00035,62.73932,47.96421,0,4.86681,0.5932,976.40722
3.27406,83.67855,-16.18524,0.03859,0.00661,0,0,0,758.07779,0.00035,62.73884,47.96421,0,4.84717,0.59314,976.30898
3.28406,83.51682,-16.15944,0.03866,0.00675,0,0,0,758.07779,0.00035,62.73838,47.96421,0,4.82762,0.59308,976.21094
3.29406,83.35536,-16.13373,0.03873,0.00697,0,0,0,758.07779,0.00035,62.73791,47.96421,0,4.80813,0.59303,976.11308
3.30406,83.19415,-16.10812,0.0388,0.00724,0,0,0,758.07779,0.00035,62.73743,47.96421,0,4.78872,0.59298,976.01541
3.31406,83.03319,-16.08262,0.03887,0.00754,0,0,0,758.07779,0.00035,62.73693,47.96421,0,4.76939,0.59292,975.91793
3.32406,82.87249,-16.05721,0.03895,0.0078,0,0,0,758.07779,0.00035,62.73639,47.96421,0,4.75012,0.59287,975.82064
3.33406,82.71205,-16.03189,0.03903,0.00805,0,0,0,758.07779,0.00035,62.73586,47.96421,0,4.73094,0.59281,975.72354
3.34406,82.55186,-16.00667,0.03911,0.00823,0,0,0,758.07779,0.00035,62.73535,47.96421,0,4.71182,0.59276,975.62663
3.35406,82.39192,-15.98155,0.03919,0.00833,0,0,0,758.07779,0.00035,62.73484,47.96421,0,4.69278,0.59271,975.5299
3.36406,82.23222,-15.95653,0.03928,0.00844,0,0,0,758.07779,0.00035,62.73436,47.96421,0,4.67381,0.59265,975.43337
3.37406,82.07278,-15.93159,0.03936,0.00841,0,0,0,758.07779,0.00035,62.7339,47.96421,0,4.65491,0.5926,975.33701
3.38406,81.91359,-15.90676,0.03944,0.00845,0,0,0,758.07779,0.00035,62.73344,47.96421,0,4.63609,0.59255,975.24085
3.39406,81.75465,-15.88202,0.03953,0.00847,0,0,0,758.07779,0.00035,62.73298,47.96421,0,4.61733,0.59249,975.14487
3.40406,81.59595,-15.85737,0.03961,0.00841,0,0,0,758.07779,0.00035,62.73255,47.96421,0,4.59865,0.59244,975.04908
